symbol,day,return_1d,abs_return_1d,path_range_1d,abs_return_z,path_range_z,anomaly_reason,nearby_event_families,nearby_event_sources
XLB,2016-01-20,-0.007146638433033425,0.007146638433033425,0.040428798305982006,-0.9148315616143258,1.9744397047992688,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLB,2016-01-25,-0.03135382059800662,0.03135382059800662,0.02595514950166113,1.580987845448301,-0.012414743589491666,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;customer_contract_win_loss;earnings_call_narrative_residual;fomc_rates_policy;geopolitical_or_fiscal_shock;insider_or_ownership_change;management_change;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news
XLB,2016-01-29,0.03328008519701808,0.03328008519701808,0.029552715654952058,1.7795904145778436,0.48143724989711617,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLE,2016-01-14,0.040968342644320144,0.040968342644320144,0.059962756052141505,1.271519518408763,1.538521884824379,abs_return_z;path_range_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XLE,2016-01-19,-0.02917966599376043,0.02917966599376043,0.059827491282804277,0.3228401528455877,1.5262282276800239,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLE,2016-01-22,0.04217432052483594,0.04217432052483594,0.041799437675726275,1.3685691164666274,-0.11226722912974374,abs_return_z,analyst_rating_or_price_target_change;bankruptcy_or_restructuring;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;insider_or_ownership_change;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLE,2016-01-25,-0.045863309352518034,0.045863309352518034,0.05719424460431654,1.665435990022696,1.2869032948060932,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;customer_contract_win_loss;earnings_call_narrative_residual;fomc_rates_policy;geopolitical_or_fiscal_shock;insider_or_ownership_change;management_change;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news
XLF,2016-01-07,-0.034482758620689724,0.034482758620689724,0.020258620689655123,1.763534103632095,-0.5324262493507066,abs_return_z,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLF,2016-01-08,-0.01473214285714275,0.01473214285714275,0.03482142857142847,-0.0640846739155965,1.5400638963373345,path_range_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLF,2016-01-13,-0.027366532077164663,0.027366532077164663,0.03880663974876619,1.1050356845481715,2.107214885389077,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLF,2016-01-15,-0.029837251356238714,0.029837251356238714,0.02481916817359853,1.3336631360942135,0.11660309966959705,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;mna_transaction;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XLF,2016-01-29,0.02987197724039814,0.02987197724039814,0.027027027027027042,1.336876487957088,0.43081212817210635,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLI,2016-01-07,-0.033862229102167185,0.033862229102167185,0.02263931888544895,2.305713743260464,0.394257264530444,abs_return_z,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLI,2016-01-13,-0.021556886227544925,0.021556886227544925,0.03363273453093803,1.0051675710674832,2.1496738677636715,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLI,2016-01-20,-0.010502471169687055,0.010502471169687055,0.03315485996705106,-0.16316860093624294,2.073367379338099,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLI,2016-01-29,0.03004733484256006,0.03004733484256006,0.024079028606709088,1.9025192790992753,0.6241485403663897,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLK,2016-01-07,-0.03930968360498566,0.03930968360498566,0.029630872483221566,2.278040848094431,0.8814385886555859,abs_return_z,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLK,2016-01-13,-0.021867321867321876,0.021867321867321876,0.03611793611793626,0.6648820272655365,1.7179144861293572,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLK,2016-01-14,0.015071590052750494,0.015071590052750494,0.03428786737000759,0.0363779929184252,1.4819358547235524,path_range_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XLK,2016-01-20,-0.020568816658202205,0.020568816658202205,0.036389029964448955,0.5447896244425556,1.7528707438956332,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLK,2016-01-29,0.03358395989974938,0.03358395989974938,0.026844611528822088,1.7484966361551522,0.5221635354627505,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLP,2016-01-07,-0.02096645367412131,0.02096645367412131,0.017871405750798642,1.6895352460942026,0.4234537771938396,abs_return_z,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLP,2016-01-13,-0.01753678693811722,0.01753678693811722,0.024793388429752004,1.1512545913540673,2.0434196770160473,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLP,2016-01-20,-0.01493453355155494,0.01493453355155494,0.024038461538461623,0.7428351254002157,1.866742577769951,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLP,2016-01-29,0.022360999194198206,0.022360999194198206,0.01974214343271549,1.9084069130499564,0.8612663798506216,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLRE,2016-01-05,0.03030203545633614,0.03030203545633614,0.014871963230466165,2.3354412781458023,0.7010036645234465,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news
XLRE,2016-01-13,-0.010347129506008135,0.010347129506008135,0.021361815754339136,-0.2653153426365918,1.609468122469204,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLRE,2016-01-20,-0.026825127334465182,0.026825127334465182,0.026149405772495735,1.8822899658661603,2.279645966220201,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLU,2016-01-20,-0.024235560588901528,0.024235560588901528,0.03646659116647791,2.1142136854572677,2.806842575846933,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLU,2016-01-28,0.016202647193062525,0.016202647193062525,0.029404381560931062,0.9513538468214843,1.7592843407252983,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XLU,2016-01-29,0.018414551987424144,0.018414551987424144,0.015719739501459752,1.2715533965367118,-0.27059869656541163,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XLV,2016-01-13,-0.025610833088018814,0.025610833088018814,0.03738592876067107,1.7039634669529717,1.3045629809602137,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLV,2016-01-14,0.02643504531722063,0.02643504531722063,0.0370090634441088,1.8167402962290065,1.2656894384506219,abs_return_z;path_range_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XLV,2016-01-20,0.002093927609931212,0.002093927609931212,0.041579419682919554,-1.5138509990751996,1.737120291133063,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLV,2016-01-28,-0.022421524663677084,0.022421524663677084,0.03841554559043359,1.2675708984649647,1.4107676430540033,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XLY,2016-01-13,-0.032258064516129004,0.032258064516129004,0.04052252732604647,2.394647410517806,2.1878042695863136,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XLY,2016-01-14,0.005509641873278293,0.005509641873278293,0.03298898071625339,-0.9114512597802849,1.2731737256412512,path_range_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XLY,2016-01-20,-0.00696669917792947,0.00696669917792947,0.03929218336352247,-0.7313593238267116,2.0384310426097887,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XLY,2016-01-29,0.029305555555555474,0.029305555555555474,0.020972222222222295,2.0297180059346043,-0.18575324821787678,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XME,2016-01-11,-0.05924855491329484,0.05924855491329484,0.07442196531791903,1.7917480305800437,1.78391331089619,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;legal_regulatory_investigation;option_derivatives_abnormality;sector_regulation_policy;supply_chain_disruption,alpaca_news
XME,2016-01-20,0.010860484544694904,0.010860484544694904,0.06766917293233071,-0.6966981004122492,1.3889000328336958,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XME,2016-01-26,0.054054054054053946,0.054054054054053946,0.05487305487305501,1.5246112039377016,0.6403746447502879,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;insider_or_ownership_change;management_change;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XME,2016-01-29,0.0741312741312743,0.0741312741312743,0.07335907335907331,2.557119428416531,1.7217380783529885,abs_return_z;path_range_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XOP,2016-01-06,-0.06871489924017171,0.06871489924017171,0.049554013875123884,1.4201380582931662,-0.5927662282533592,abs_return_z,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news
XOP,2016-01-20,-0.0050272308336825056,0.0050272308336825056,0.08763720150816935,-1.3771141919277798,1.4890501391578554,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XOP,2016-01-21,0.07031578947368433,0.07031578947368433,0.08631578947368423,1.490451415966559,1.4168151879244604,abs_return_z;path_range_z,analyst_rating_or_price_target_change;bankruptcy_or_restructuring;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;insider_or_ownership_change;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XOP,2016-01-25,-0.0725349452210049,0.0725349452210049,0.07763505855685682,1.5879198672868888,0.942283279569637,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;customer_contract_win_loss;earnings_call_narrative_residual;fomc_rates_policy;geopolitical_or_fiscal_shock;insider_or_ownership_change;management_change;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news
XRT,2016-01-08,-0.030288689067676344,0.030288689067676344,0.03478466635115946,1.6249748675414837,1.062086214888693,abs_return_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
XRT,2016-01-13,-0.03305186972255736,0.03305186972255736,0.0361881785283474,1.9028842395584007,1.234617967174253,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
XRT,2016-01-20,0.0051163980557686894,0.0051163980557686894,0.04860578152980316,-0.9067508721378784,2.761096212144055,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
XRT,2016-01-29,0.027798647633358264,0.027798647633358264,0.026045579764588007,1.3745367175475451,-0.012197248171354513,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
